year;month;day;hour;obs_name;temp;dewPt;rh;pressure;wc;wdir;wspd
2016;9;1;7;Edinburgh;13.8888888888888;51.0;79.5;29.93;57.0;240.0;12.5
2016;9;1;8;Edinburgh;14.4444444444444;51.0;77.0;29.92;58.0;245.0;16.5
2016;9;1;9;Edinburgh;15.0;49.0;69.5;29.92;59.0;240.0;18.0
2016;9;1;10;Edinburgh;16.1111111111111;48.0;63.0;29.92;61.0;240.0;19.5
2016;9;1;11;Edinburgh;15.0;48.0;67.0;29.905;59.0;235.0;17.0
2016;9;1;12;Edinburgh;15.0;50.0;72.0;29.89;59.0;240.0;13.5
2016;9;1;13;Edinburgh;17.2222222222222;50.0;63.0;29.89;63.0;230.0;15.0
2016;9;1;14;Edinburgh;17.2222222222222;50.0;63.0;29.86;63.0;225.0;20.0
2016;9;1;15;Edinburgh;17.2222222222222;49.0;61.0;29.845;63.0;220.0;19.0
2016;9;1;16;Edinburgh;16.6666666666666;50.0;65.5;29.83;62.0;220.0;17.0
2016;9;1;17;Edinburgh;15.0;52.0;78.0;29.8149999999999;59.0;220.0;16.0
2016;9;1;18;Edinburgh;13.8888888888888;54.0;88.0;29.785;57.0;225.0;14.0
2016;9;1;19;Edinburgh;13.8888888888888;54.0;88.0;29.77;57.0;225.0;15.0
2016;9;1;20;Edinburgh;15.0;54.0;82.0;29.77;59.0;220.0;15.5
2016;9;1;21;Edinburgh;15.0;55.0;88.0;29.74;59.0;225.0;14.5
2016;9;1;22;Edinburgh;15.0;56.0;91.0;29.74;59.0;220.0;10.5
2016;9;1;23;Edinburgh;15.5555555555555;57.0;91.0;29.725;60.0;220.0;11.0
2016;9;2;0;Edinburgh;15.5555555555555;57.0;91.0;29.71;60.0;235.0;13.5
2016;9;2;1;Edinburgh;15.0;55.0;88.0;29.71;59.0;240.0;11.0
2016;9;2;2;Edinburgh;13.8888888888888;54.0;88.0;29.71;57.0;240.0;12.5
2016;9;2;3;Edinburgh;13.8888888888888;54.0;88.0;29.71;57.0;250.0;7.5
2016;9;2;4;Edinburgh;12.7777777777777;53.0;91.0;29.71;55.0;270.0;3.5
2016;9;2;5;Edinburgh;13.8888888888888;54.0;88.0;29.71;57.0;230.0;11.0
2016;9;2;6;Edinburgh;13.3333333333333;54.0;91.0;29.71;56.0;250.0;6.5
2016;9;2;7;Edinburgh;14.4444444444444;55.0;91.0;29.71;58.0;245.0;13.0
2016;9;2;8;Edinburgh;14.4444444444444;55.0;91.0;29.71;58.0;250.0;10.0
2016;9;2;9;Edinburgh;16.1111111111111;54.5;79.5;29.725;61.0;250.0;13.0
2016;9;2;10;Edinburgh;17.5;54.5;72.5;29.725;63.5;240.0;16.0
2016;9;2;11;Edinburgh;17.5;54.0;70.0;29.71;63.5;245.0;16.0
2016;9;2;12;Edinburgh;17.7777777777777;54.0;68.0;29.71;64.0;240.0;19.0
2016;9;2;13;Edinburgh;18.3333333333333;54.0;66.0;29.695;65.0;235.0;21.5
2016;9;2;14;Edinburgh;16.1111111111111;54.0;77.0;29.71;61.0;250.0;16.5
2016;9;2;15;Edinburgh;15.0;54.5;85.0;29.71;59.0;245.0;14.0
2016;9;2;16;Edinburgh;15.0;52.0;77.0;29.71;59.0;250.0;14.0
2016;9;2;17;Edinburgh;16.1111111111111;50.0;68.0;29.725;61.0;250.0;14.5
2016;9;2;18;Edinburgh;14.4444444444444;50.0;74.5;29.74;58.0;245.0;10.0
2016;9;2;19;Edinburgh;13.8888888888888;50.0;77.0;29.74;57.0;230.0;12.0
2016;9;2;20;Edinburgh;12.2222222222222;50.0;88.0;29.74;54.0;240.0;7.0
2016;9;2;21;Edinburgh;12.5;50.0;85.0;29.74;54.5;235.0;7.5
2016;9;2;22;Edinburgh;11.1111111111111;49.0;91.0;29.74;52.0;250.0;6.5
2016;9;2;23;Edinburgh;10.5555555555555;49.0;94.0;29.74;51.0;260.0;5.0
2016;9;3;0;Edinburgh;9.44444444444444;47.0;93.5;29.71;49.0;155.0;2.0
2016;9;3;1;Edinburgh;8.88888888888889;48.0;100.0;29.71;47.0;250.0;3.5
2016;9;3;2;Edinburgh;10.5555555555555;48.0;91.0;29.71;51.0;240.0;7.0
2016;9;3;3;Edinburgh;11.6666666666666;50.0;91.0;29.71;53.0;240.0;6.0
2016;9;3;4;Edinburgh;12.2222222222222;52.0;94.0;29.71;54.0;235.0;8.0
2016;9;3;5;Edinburgh;12.7777777777777;52.0;88.0;29.71;55.0;230.0;8.5
2016;9;3;6;Edinburgh;13.3333333333333;52.0;85.0;29.68;56.0;240.0;7.0
2016;9;3;7;Edinburgh;14.4444444444444;52.0;79.5;29.68;58.0;220.0;8.5
2016;9;3;8;Edinburgh;15.0;52.0;77.0;29.68;59.0;215.0;10.5
2016;9;3;9;Edinburgh;15.5555555555555;53.0;77.0;29.68;60.0;210.0;9.5
2016;9;3;10;Edinburgh;16.1111111111111;54.0;77.0;29.68;61.0;215.0;11.5
2016;9;3;11;Edinburgh;17.2222222222222;53.0;70.0;29.65;63.0;215.0;12.5
2016;9;3;12;Edinburgh;17.5;54.0;70.0;29.6349999999999;63.5;205.0;10.5
2016;9;3;13;Edinburgh;17.5;54.0;70.0;29.62;63.5;210.0;14.0
2016;9;3;14;Edinburgh;17.7777777777777;54.0;68.0;29.59;64.0;225.0;11.0
2016;9;3;15;Edinburgh;17.7777777777777;53.0;66.0;29.56;64.0;200.0;7.5
2016;9;3;16;Edinburgh;16.1111111111111;53.5;78.0;29.56;61.0;165.0;8.0
2016;9;3;17;Edinburgh;15.0;55.0;88.0;29.56;59.0;180.0;4.0
2016;9;3;18;Edinburgh;14.4444444444444;55.0;91.0;29.56;58.0;;0.5
2016;9;3;19;Edinburgh;13.3333333333333;55.0;97.0;29.545;56.0;55.0;3.0
2016;9;3;20;Edinburgh;12.7777777777777;55.0;100.0;29.53;55.0;40.0;4.0
2016;9;3;21;Edinburgh;12.7777777777777;55.0;100.0;29.53;55.0;40.0;3.0
2016;9;3;22;Edinburgh;12.5;53.0;94.0;29.53;54.5;55.0;2.0
2016;9;3;23;Edinburgh;12.2222222222222;53.0;97.0;29.53;54.0;30.0;1.5
2016;9;4;0;Edinburgh;12.7777777777777;55.0;100.0;29.53;55.0;45.0;5.0
2016;9;4;1;Edinburgh;12.7777777777777;55.0;100.0;29.53;55.0;45.0;8.0
2016;9;4;2;Edinburgh;12.7777777777777;54.0;94.0;29.53;55.0;35.0;5.5
2016;9;4;3;Edinburgh;12.5;54.0;97.0;29.545;54.5;25.0;4.0
2016;9;4;4;Edinburgh;12.2222222222222;52.0;94.0;29.56;54.0;320.0;2.5
2016;9;4;5;Edinburgh;11.6666666666666;53.0;100.0;29.59;53.0;260.0;2.5
2016;9;4;6;Edinburgh;12.5;54.0;97.0;29.62;54.5;330.0;2.0
2016;9;4;7;Edinburgh;13.8888888888888;55.0;94.0;29.6349999999999;57.0;240.0;4.5
2016;9;4;8;Edinburgh;14.4444444444444;54.5;88.0;29.65;58.0;250.0;2.5
2016;9;4;9;Edinburgh;16.1111111111111;54.0;77.0;29.665;61.0;;2.5
2016;9;4;10;Edinburgh;17.5;53.0;68.0;29.68;63.5;260.0;3.5
2016;9;4;11;Edinburgh;18.3333333333333;54.0;66.0;29.71;65.0;290.0;5.5
2016;9;4;12;Edinburgh;19.4444444444444;53.0;60.0;29.71;67.0;200.0;3.5
2016;9;4;13;Edinburgh;19.4444444444444;51.0;56.0;29.71;67.0;270.0;3.5
2016;9;4;14;Edinburgh;18.3333333333333;53.0;64.0;29.725;65.0;260.0;7.0
2016;9;4;15;Edinburgh;18.8888888888888;53.0;62.0;29.74;66.0;245.0;7.0
2016;9;4;16;Edinburgh;18.3333333333333;54.5;68.5;29.74;65.0;250.0;5.0
2016;9;4;17;Edinburgh;15.5555555555555;55.0;85.0;29.77;60.0;35.0;6.5
2016;9;4;18;Edinburgh;14.4444444444444;55.0;91.0;29.77;58.0;45.0;7.5
2016;9;4;19;Edinburgh;13.3333333333333;54.5;94.0;29.77;56.0;60.0;5.0
2016;9;4;20;Edinburgh;12.7777777777777;54.0;94.0;29.77;55.0;60.0;5.5
2016;9;4;21;Edinburgh;12.5;54.0;97.0;29.77;54.5;60.0;2.0
2016;9;4;22;Edinburgh;12.2222222222222;54.0;100.0;29.8;54.0;;0.5
2016;9;4;23;Edinburgh;12.2222222222222;54.0;100.0;29.785;54.0;70.0;1.0
2016;9;5;0;Edinburgh;11.6666666666666;53.0;100.0;29.8;53.0;360.0;0.5
2016;9;5;1;Edinburgh;11.6666666666666;52.0;97.0;29.77;53.0;45.0;4.5
2016;9;5;2;Edinburgh;11.6666666666666;53.0;100.0;29.77;53.0;220.0;1.5
2016;9;5;3;Edinburgh;11.6666666666666;52.0;97.0;29.77;53.0;;2.5
2016;9;5;4;Edinburgh;12.5;53.0;94.0;29.755;54.5;70.0;4.0
2016;9;5;5;Edinburgh;14.4444444444444;54.0;85.0;29.77;58.0;75.0;6.0
2016;9;5;6;Edinburgh;15.0;54.0;82.0;29.77;59.0;100.0;6.5
2016;9;5;7;Edinburgh;15.5555555555555;55.0;85.0;29.77;60.0;80.0;4.5
2016;9;5;8;Edinburgh;16.1111111111111;55.0;82.0;29.77;61.0;165.0;6.5
2016;9;5;9;Edinburgh;17.2222222222222;55.0;77.0;29.77;63.0;170.0;4.5
2016;9;5;10;Edinburgh;17.2222222222222;57.0;82.0;29.77;63.0;;2.5
2016;9;5;11;Edinburgh;18.8888888888888;58.0;75.5;29.77;66.0;215.0;9.5
2016;9;5;12;Edinburgh;20.0;59.0;73.0;29.77;68.0;220.0;12.0
2016;9;5;13;Edinburgh;20.0;60.0;75.5;29.8;68.0;215.0;15.5
2016;9;5;14;Edinburgh;20.5555555555555;61.0;75.5;29.8;69.0;220.0;15.0
2016;9;5;15;Edinburgh;21.1111111111111;61.0;73.0;29.8;70.0;215.0;14.5
2016;9;5;16;Edinburgh;20.0;61.0;78.0;29.8;68.0;215.0;12.0
2016;9;5;17;Edinburgh;20.5555555555555;61.0;75.5;29.8149999999999;69.0;235.0;10.5
2016;9;5;18;Edinburgh;18.8888888888888;61.0;83.0;29.83;66.0;225.0;7.5
2016;9;5;19;Edinburgh;17.5;60.0;88.0;29.83;63.5;230.0;9.5
2016;9;5;20;Edinburgh;15.5555555555555;58.0;94.0;29.83;60.0;;2.0
2016;9;5;21;Edinburgh;14.4444444444444;57.0;97.0;29.83;58.0;310.0;2.5
2016;9;5;22;Edinburgh;16.1111111111111;58.0;91.0;29.845;61.0;245.0;7.5
2016;9;5;23;Edinburgh;17.5;59.0;85.5;29.83;63.5;240.0;10.5
2016;9;6;0;Edinburgh;17.7777777777777;61.0;88.0;29.83;64.0;250.0;7.5
2016;9;6;1;Edinburgh;18.3333333333333;62.0;88.0;29.83;65.0;245.0;6.5
2016;9;6;2;Edinburgh;20.0;63.0;83.0;29.83;68.0;225.0;15.0
2016;9;6;3;Edinburgh;20.0;63.0;83.0;29.83;68.0;220.0;15.0
2016;9;6;4;Edinburgh;18.8888888888888;63.0;88.0;29.8149999999999;66.0;225.0;15.0
2016;9;6;5;Edinburgh;20.0;63.5;85.5;29.83;68.0;240.0;15.5
2016;9;6;6;Edinburgh;20.0;64.0;88.0;29.83;68.0;230.0;17.0
2016;9;6;7;Edinburgh;21.1111111111111;64.0;83.0;29.86;70.0;225.0;17.5
2016;9;6;8;Edinburgh;21.1111111111111;64.0;83.0;29.86;70.0;230.0;17.5
2016;9;6;9;Edinburgh;21.1111111111111;64.0;83.0;29.89;70.0;240.0;17.5
2016;9;6;10;Edinburgh;21.1111111111111;64.0;83.0;29.89;70.0;240.0;19.0
2016;9;6;11;Edinburgh;21.6666666666666;64.0;80.5;29.89;71.0;230.0;18.0
2016;9;6;12;Edinburgh;21.6666666666666;64.0;80.5;29.89;71.0;235.0;18.0
2016;9;6;13;Edinburgh;21.1111111111111;64.0;83.0;29.92;70.0;250.0;16.5
2016;9;6;14;Edinburgh;21.1111111111111;64.0;83.0;29.92;70.0;260.0;13.5
2016;9;6;15;Edinburgh;20.5555555555555;63.5;83.0;29.92;69.0;275.0;10.0
2016;9;6;16;Edinburgh;18.8888888888888;63.0;88.0;29.92;66.0;285.0;6.0
2016;9;6;17;Edinburgh;18.8888888888888;63.0;88.0;29.94;66.0;265.0;5.5
2016;9;6;18;Edinburgh;17.7777777777777;63.0;94.0;29.94;64.0;300.0;2.0
2016;9;6;19;Edinburgh;17.7777777777777;63.0;94.0;29.94;64.0;30.0;2.0
2016;9;6;20;Edinburgh;17.2222222222222;62.0;97.0;29.94;63.0;;2.5
2016;9;6;21;Edinburgh;17.2222222222222;61.0;94.0;29.94;63.0;205.0;2.5
2016;9;6;22;Edinburgh;17.2222222222222;61.0;94.0;29.94;63.0;50.0;3.0
2016;9;6;23;Edinburgh;16.6666666666666;60.0;94.0;29.93;62.0;45.0;2.5
2016;9;7;0;Edinburgh;15.5555555555555;59.0;97.0;29.92;60.0;50.0;2.0
2016;9;7;1;Edinburgh;15.5555555555555;60.0;100.0;29.92;60.0;50.0;2.0
2016;9;7;2;Edinburgh;16.1111111111111;61.0;100.0;29.89;61.0;55.0;5.5
2016;9;7;3;Edinburgh;15.5555555555555;60.0;100.0;29.89;60.0;;2.0
2016;9;7;4;Edinburgh;15.5555555555555;60.0;100.0;29.86;60.0;;2.0
2016;9;7;5;Edinburgh;16.1111111111111;59.0;94.0;29.86;61.0;;3.0
2016;9;7;6;Edinburgh;16.6666666666666;59.0;91.0;29.86;62.0;40.0;3.5
2016;9;7;7;Edinburgh;17.5;61.0;91.0;29.86;63.5;360.0;2.0
2016;9;7;8;Edinburgh;18.8888888888888;62.0;85.5;29.86;66.0;;3.0
2016;9;7;9;Edinburgh;21.1111111111111;63.0;78.0;29.86;70.0;250.0;4.0
2016;9;7;10;Edinburgh;21.6666666666666;61.0;71.0;29.83;71.0;230.0;11.5
2016;9;7;11;Edinburgh;21.6666666666666;62.0;73.5;29.83;71.0;230.0;12.5
2016;9;7;12;Edinburgh;23.3333333333333;61.0;63.0;29.83;74.0;230.0;13.5
2016;9;7;13;Edinburgh;22.2222222222222;60.0;66.5;29.83;72.0;225.0;12.5
2016;9;7;14;Edinburgh;21.1111111111111;61.0;73.0;29.8149999999999;70.0;230.0;12.0
2016;9;7;15;Edinburgh;22.2222222222222;61.0;69.0;29.8;72.0;220.0;9.5
2016;9;7;16;Edinburgh;21.6666666666666;61.0;71.0;29.77;71.0;220.0;9.0
2016;9;7;17;Edinburgh;21.1111111111111;60.0;70.5;29.77;70.0;215.0;8.5
2016;9;7;18;Edinburgh;20.0;59.0;73.0;29.755;68.0;210.0;5.0
2016;9;7;19;Edinburgh;18.3333333333333;57.0;75.0;29.74;65.0;;2.5
2016;9;7;20;Edinburgh;18.3333333333333;58.0;77.5;29.725;65.0;95.0;6.5
2016;9;7;21;Edinburgh;17.7777777777777;59.0;83.0;29.695;64.0;80.0;9.0
2016;9;7;22;Edinburgh;17.2222222222222;59.0;88.0;29.68;63.0;55.0;4.5
2016;9;7;23;Edinburgh;16.6666666666666;59.0;91.0;29.665;62.0;50.0;4.0
2016;9;8;0;Edinburgh;16.1111111111111;59.0;94.0;29.6349999999999;61.0;70.0;4.0
2016;9;8;1;Edinburgh;17.2222222222222;59.0;88.0;29.59;63.0;70.0;4.0
2016;9;8;2;Edinburgh;16.6666666666666;59.0;91.0;29.545;62.0;70.0;4.5
2016;9;8;3;Edinburgh;17.2222222222222;61.0;94.0;29.515;63.0;65.0;5.0
2016;9;8;4;Edinburgh;17.7777777777777;61.0;88.0;29.5;64.0;100.0;4.0
2016;9;8;5;Edinburgh;18.8888888888888;61.0;83.0;29.47;66.0;180.0;5.0
2016;9;8;6;Edinburgh;20.0;61.0;78.0;29.47;68.0;200.0;8.0
2016;9;8;7;Edinburgh;19.4444444444444;61.0;80.5;29.45;67.0;200.0;8.5
2016;9;8;8;Edinburgh;18.3333333333333;61.0;85.5;29.42;65.0;195.0;10.0
2016;9;8;9;Edinburgh;13.8888888888888;54.5;91.0;29.45;57.0;235.0;16.0
2016;9;8;10;Edinburgh;13.8888888888888;54.5;91.0;29.45;57.0;245.0;10.5
2016;9;8;11;Edinburgh;14.4444444444444;55.0;91.0;29.45;58.0;220.0;9.0
2016;9;8;12;Edinburgh;15.0;56.0;91.0;29.45;59.0;225.0;11.0
2016;9;8;13;Edinburgh;16.6666666666666;57.0;85.0;29.45;62.0;230.0;19.0
2016;9;8;14;Edinburgh;17.5;55.0;75.0;29.45;63.5;235.0;21.0
2016;9;8;15;Edinburgh;15.5555555555555;55.0;85.5;29.485;60.0;240.0;19.0
2016;9;8;16;Edinburgh;15.0;54.0;82.0;29.5;59.0;235.0;18.0
2016;9;8;17;Edinburgh;15.0;54.0;82.0;29.53;59.0;240.0;15.5
2016;9;8;18;Edinburgh;14.4444444444444;53.0;82.0;29.545;58.0;245.0;13.5
2016;9;8;19;Edinburgh;12.7777777777777;52.0;88.0;29.56;55.0;240.0;8.0
2016;9;8;20;Edinburgh;13.8888888888888;52.0;82.0;29.56;57.0;215.0;7.0
2016;9;8;21;Edinburgh;14.4444444444444;52.0;79.5;29.56;58.0;210.0;7.0
2016;9;8;22;Edinburgh;14.4444444444444;52.0;79.5;29.56;58.0;210.0;6.5
2016;9;8;23;Edinburgh;12.5;52.0;91.0;29.56;54.5;235.0;1.5
2016;9;9;0;Edinburgh;12.5;53.0;94.0;29.56;54.5;140.0;1.5
2016;9;9;1;Edinburgh;12.7777777777777;54.0;94.0;29.56;55.0;200.0;1.5
2016;9;9;2;Edinburgh;12.5;54.5;100.0;29.53;54.5;50.0;2.5
2016;9;9;3;Edinburgh;13.0555555555555;54.5;97.0;29.53;55.5;135.0;5.5
2016;9;9;4;Edinburgh;13.8888888888888;55.0;94.0;29.515;57.0;185.0;4.5
2016;9;9;5;Edinburgh;14.4444444444444;54.5;88.0;29.5;58.0;215.0;8.5
2016;9;9;6;Edinburgh;15.5555555555555;55.0;85.0;29.515;60.0;210.0;14.5
2016;9;9;7;Edinburgh;15.5555555555555;54.0;79.5;29.515;60.0;210.0;13.0
2016;9;9;8;Edinburgh;16.1111111111111;54.0;77.0;29.5;61.0;215.0;14.0
2016;9;9;9;Edinburgh;16.1111111111111;54.0;77.0;29.53;61.0;215.0;20.0
2016;9;9;10;Edinburgh;16.6666666666666;52.0;70.0;29.515;62.0;225.0;18.0
2016;9;9;11;Edinburgh;17.2222222222222;51.0;65.5;29.5;63.0;215.0;21.0
2016;9;9;12;Edinburgh;16.6666666666666;54.5;77.0;29.485;62.0;200.0;16.0
2016;9;9;13;Edinburgh;16.1111111111111;55.0;82.0;29.45;61.0;185.0;12.0
2016;9;9;14;Edinburgh;16.1111111111111;57.0;88.0;29.435;61.0;200.0;9.0
2016;9;9;15;Edinburgh;16.1111111111111;57.0;88.0;29.405;61.0;210.0;13.5
2016;9;9;16;Edinburgh;17.2222222222222;56.0;79.5;29.345;63.0;195.0;19.5
2016;9;9;17;Edinburgh;17.2222222222222;57.0;82.0;29.3149999999999;63.0;195.0;26.0
2016;9;9;18;Edinburgh;17.2222222222222;58.0;85.0;29.3149999999999;63.0;205.0;26.5
2016;9;9;19;Edinburgh;17.2222222222222;59.0;88.0;29.33;63.0;210.0;21.5
2016;9;9;20;Edinburgh;17.2222222222222;59.0;88.0;29.33;63.0;215.0;21.5
2016;9;9;21;Edinburgh;13.8888888888888;51.0;79.5;29.405;57.0;260.0;12.0
2016;9;9;22;Edinburgh;12.7777777777777;50.0;82.0;29.46;55.0;265.0;8.5
2016;9;9;23;Edinburgh;12.2222222222222;48.0;82.0;29.485;54.0;255.0;10.5
2016;9;10;0;Edinburgh;11.6666666666666;48.0;85.0;29.515;53.0;240.0;9.5
2016;9;10;1;Edinburgh;11.6666666666666;48.0;85.0;29.545;53.0;240.0;11.5
2016;9;10;2;Edinburgh;10.5555555555555;47.0;87.5;29.56;51.0;240.0;8.5
2016;9;10;3;Edinburgh;11.1111111111111;48.0;88.0;29.59;52.0;225.0;11.0
2016;9;10;4;Edinburgh;11.1111111111111;48.0;88.0;29.59;52.0;210.0;11.0
2016;9;10;5;Edinburgh;11.1111111111111;48.0;88.0;29.62;52.0;220.0;15.0
2016;9;10;6;Edinburgh;11.1111111111111;48.0;88.0;29.65;52.0;235.0;14.5
2016;9;10;7;Edinburgh;12.2222222222222;50.0;88.0;29.65;54.0;235.0;9.0
2016;9;10;8;Edinburgh;12.5;50.0;85.0;29.68;54.5;230.0;11.0
2016;9;10;9;Edinburgh;13.3333333333333;50.0;79.5;29.68;56.0;240.0;10.5
2016;9;10;10;Edinburgh;15.0;52.0;77.0;29.68;59.0;220.0;11.0
2016;9;10;11;Edinburgh;16.1111111111111;48.0;63.0;29.68;61.0;240.0;9.0
2016;9;10;12;Edinburgh;16.1111111111111;46.0;59.0;29.68;61.0;245.0;11.0
2016;9;10;13;Edinburgh;16.6666666666666;46.0;57.0;29.665;62.0;245.0;12.0
2016;9;10;14;Edinburgh;17.5;47.0;55.5;29.65;63.5;240.0;8.0
2016;9;10;15;Edinburgh;16.6666666666666;47.0;59.0;29.65;62.0;240.0;10.0
2016;9;10;16;Edinburgh;16.6666666666666;45.5;55.0;29.65;62.0;245.0;9.5
2016;9;10;17;Edinburgh;15.0;45.5;61.0;29.65;59.0;240.0;9.5
2016;9;10;18;Edinburgh;13.0555555555555;45.5;69.5;29.65;55.5;235.0;5.0
2016;9;10;19;Edinburgh;12.2222222222222;45.0;72.0;29.65;54.0;215.0;8.5
2016;9;10;20;Edinburgh;11.6666666666666;45.5;76.5;29.65;53.0;220.0;9.5
2016;9;10;21;Edinburgh;10.0;46.0;87.0;29.65;50.0;230.0;8.5
2016;9;10;22;Edinburgh;12.2222222222222;46.0;77.0;29.65;54.0;220.0;11.5
2016;9;10;23;Edinburgh;10.5555555555555;47.0;87.5;29.65;51.0;235.0;9.5
2016;9;11;0;Edinburgh;11.1111111111111;46.0;82.0;29.65;52.0;225.0;10.5
2016;9;11;1;Edinburgh;10.0;46.0;87.0;29.65;50.0;230.0;5.0
2016;9;11;2;Edinburgh;10.5555555555555;46.0;84.5;29.65;51.0;255.0;6.0
2016;9;11;3;Edinburgh;11.1111111111111;46.0;82.0;29.665;52.0;230.0;13.5
2016;9;11;4;Edinburgh;10.0;46.0;87.0;29.68;50.0;240.0;8.0
2016;9;11;5;Edinburgh;10.0;46.0;87.0;29.695;50.0;245.0;8.0
2016;9;11;6;Edinburgh;11.1111111111111;47.0;85.0;29.71;52.0;240.0;6.5
2016;9;11;7;Edinburgh;12.5;48.0;79.5;29.71;54.5;225.0;8.5
2016;9;11;8;Edinburgh;13.3333333333333;48.0;74.5;29.74;56.0;220.0;11.5
2016;9;11;9;Edinburgh;15.5555555555555;50.0;70.0;29.74;60.0;215.0;13.5
2016;9;11;10;Edinburgh;16.6666666666666;49.0;63.0;29.71;62.0;215.0;15.0
2016;9;11;11;Edinburgh;17.2222222222222;49.0;61.0;29.71;63.0;210.0;17.0
2016;9;11;12;Edinburgh;17.5;48.0;57.5;29.68;63.5;215.0;18.0
2016;9;11;13;Edinburgh;17.2222222222222;49.0;61.0;29.68;63.0;205.0;19.0
2016;9;11;14;Edinburgh;17.2222222222222;49.0;61.0;29.665;63.0;200.0;20.5
2016;9;11;15;Edinburgh;16.6666666666666;50.0;65.5;29.65;62.0;195.0;17.5
2016;9;11;16;Edinburgh;17.2222222222222;50.0;63.0;29.62;63.0;190.0;16.0
2016;9;11;17;Edinburgh;17.2222222222222;48.0;59.0;29.62;63.0;195.0;15.0
2016;9;11;18;Edinburgh;16.1111111111111;48.0;63.0;29.62;61.0;170.0;10.5
2016;9;11;19;Edinburgh;16.1111111111111;48.0;63.0;29.62;61.0;200.0;7.5
2016;9;11;20;Edinburgh;16.1111111111111;48.0;63.0;29.59;61.0;220.0;8.5
2016;9;11;21;Edinburgh;16.1111111111111;48.0;63.0;29.59;61.0;210.0;8.5
2016;9;11;22;Edinburgh;16.1111111111111;50.0;68.0;29.56;61.0;200.0;13.5
2016;9;11;23;Edinburgh;16.1111111111111;50.0;68.0;29.545;61.0;200.0;15.0
2016;9;12;0;Edinburgh;16.1111111111111;50.0;68.0;29.53;61.0;190.0;16.0
2016;9;12;1;Edinburgh;16.1111111111111;51.0;70.0;29.53;61.0;175.0;16.0
2016;9;12;2;Edinburgh;16.1111111111111;52.0;72.0;29.5;61.0;180.0;5.5
2016;9;12;3;Edinburgh;16.1111111111111;53.0;74.5;29.5;61.0;190.0;9.0
2016;9;12;4;Edinburgh;16.1111111111111;54.0;77.0;29.47;61.0;;6.0
2016;9;12;5;Edinburgh;17.2222222222222;54.5;74.5;29.47;63.0;190.0;13.0
2016;9;12;6;Edinburgh;17.2222222222222;55.0;77.0;29.47;63.0;195.0;12.5
2016;9;12;7;Edinburgh;17.7777777777777;55.0;73.0;29.47;64.0;205.0;13.5
2016;9;12;8;Edinburgh;17.7777777777777;57.0;77.0;29.5;64.0;205.0;14.5
2016;9;12;9;Edinburgh;18.8888888888888;57.0;73.0;29.5;66.0;205.0;18.5
2016;9;12;10;Edinburgh;19.4444444444444;59.0;75.5;29.47;67.0;215.0;15.5
2016;9;12;11;Edinburgh;20.5555555555555;60.0;73.0;29.485;69.0;210.0;20.5
2016;9;12;12;Edinburgh;21.1111111111111;61.0;73.0;29.5;70.0;200.0;19.0
2016;9;12;13;Edinburgh;22.2222222222222;62.0;71.0;29.5;72.0;210.0;22.5
2016;9;12;14;Edinburgh;22.5;62.0;69.0;29.515;72.5;200.0;22.0
2016;9;12;15;Edinburgh;22.2222222222222;63.0;73.0;29.53;72.0;200.0;17.0
2016;9;12;16;Edinburgh;22.2222222222222;62.0;71.0;29.53;72.0;200.0;15.0
2016;9;12;17;Edinburgh;21.1111111111111;63.0;78.0;29.53;70.0;205.0;18.0
2016;9;12;18;Edinburgh;20.0;62.0;80.5;29.56;68.0;220.0;15.5
2016;9;12;19;Edinburgh;19.4444444444444;61.0;80.5;29.59;67.0;220.0;11.0
2016;9;12;20;Edinburgh;18.8888888888888;61.0;83.0;29.605;66.0;200.0;9.0
2016;9;12;21;Edinburgh;18.8888888888888;61.0;83.0;29.62;66.0;200.0;7.0
2016;9;12;22;Edinburgh;18.8888888888888;62.0;85.5;29.62;66.0;165.0;5.0
2016;9;12;23;Edinburgh;18.8888888888888;63.0;88.0;29.62;66.0;175.0;6.5
2016;9;13;0;Edinburgh;18.0555555555555;62.0;91.0;29.62;64.5;100.0;6.5
2016;9;13;1;Edinburgh;18.8888888888888;62.0;85.5;29.59;66.0;145.0;8.5
2016;9;13;2;Edinburgh;19.4444444444444;61.0;80.5;29.59;67.0;185.0;9.0
2016;9;13;3;Edinburgh;20.0;61.0;78.0;29.605;68.0;185.0;11.0
2016;9;13;4;Edinburgh;18.8888888888888;61.0;83.0;29.62;66.0;190.0;4.5
2016;9;13;5;Edinburgh;16.1111111111111;59.0;94.0;29.62;61.0;;2.5
2016;9;13;6;Edinburgh;16.6666666666666;59.0;91.0;29.65;62.0;290.0;3.5
2016;9;13;7;Edinburgh;17.2222222222222;59.0;88.0;29.68;63.0;290.0;2.5
2016;9;13;8;Edinburgh;16.1111111111111;60.0;97.0;29.71;61.0;300.0;3.5
2016;9;13;9;Edinburgh;16.6666666666666;61.0;97.0;29.725;62.0;240.0;2.5
2016;9;13;10;Edinburgh;17.5;61.0;91.0;29.74;63.5;;2.0
2016;9;13;11;Edinburgh;18.3333333333333;61.0;85.5;29.74;65.0;;1.5
2016;9;13;12;Edinburgh;19.4444444444444;61.0;80.5;29.74;67.0;;2.5
2016;9;13;13;Edinburgh;18.8888888888888;61.0;83.0;29.77;66.0;320.0;4.0
