config;model_path;epoch;valid_mse;test_mse
home228_2_hum_value_gas_value_Text_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\bcab4c63cf15164bc56189cfa0fd0e47.h5;22;0.03527669236063957;0.027790163507991412
home228_2_hum_value_gas_value_Text_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\7d56e50ee765cb37f795a428a6d38d2b.h5;64;0.014135250821709633;0.014409505015414296
home228_2_hum_value_gas_value_Text_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\777f6c6d520ae28f6a679d5969220d6b.h5;15;0.07500970363616943;0.08168605877211468
home228_2_gas_value_Text_pressure_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\73abe6b8ef731e0a7a6643e9773e3bcd.h5;31;0.023488882929086685;0.046147422542682975
home228_2_gas_value_Text_pressure_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\5bccbfb31622519d32ca587b97c393e8.h5;31;0.015020029619336128;0.008709636649316555
home228_2_gas_value_Text_pressure_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\775d7b56bafc906354bc439228a4af16.h5;64;0.017339495941996574;0.02370549591181102
home228_2_gas_value_Text_pressure_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\39bf2b47721e2c6ab1d223b6ba2deaea.h5;44;0.016817782074213028;0.01051213959127136
home228_2_gas_value_Text_wind_x_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\6745d2564d2797224c36031715e154cf.h5;29;0.06141295284032822;0.04557161202183883
home228_2_gas_value_Text_wind_x_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\99faaa06a7a05e8120eed0047c1db444.h5;24;0.10608416050672531;0.06434378501840417
home228_2_gas_value_Text_wind_x_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\38ca9290488a21dd946503904ae7603b.h5;66;0.008708302862942219;0.01103772198665115
home228_2_gas_value_Text_wind_x_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\a345ca9f9e111bad0328783401806939.h5;66;0.011773926205933094;0.011716897416218718
home228_2_hum_value_gas_value_Text_pressure_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\d2006bbd0fe4c11bf1d1a216b67c7517.h5;36;0.024252060800790787;0.03732891352711165
home228_2_hum_value_gas_value_Text_pressure_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\ae07327719078db2c2eee680c5295377.h5;32;0.017368698492646217;0.01069048132812384
home228_2_hum_value_gas_value_Text_pressure_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\0be3069beae65b8de9608e6d88f5c4ff.h5;42;0.03730424493551254;0.024522228338150497
home228_2_hum_value_gas_value_Text_pressure_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\49c1dceaed34889befcac1ff5e11ebaa.h5;28;0.03410453349351883;0.017240345898903473
home228_2_hum_value_gas_value_Text_wind_x_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\758e8f45d2592b44418ec4d715e615c2.h5;28;0.03695058450102806;0.058523102955036044
home228_2_hum_value_gas_value_Text_wind_x_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\e09554708e6e62088ed3413e73a9df7b.h5;33;0.025150330737233162;0.017290050850102247
home228_2_hum_value_gas_value_Text_wind_x_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\8f63ab4d4158190f4de9f5cd1e4168b6.h5;23;0.07608641684055328;0.0851408965603927
home228_2_hum_value_gas_value_Text_wind_x_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\029a20241aaccf978c35fc82343b4d99.h5;58;0.02586672082543373;0.012830923838411966
home228_2_gas_value_Text_pressure_wind_x_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\f95781e47e93915636c2fabdc4766b64.h5;22;0.11858605593442917;0.05942589512874241
home228_2_gas_value_Text_pressure_wind_x_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\6ebed4f2d05ef835464500ea832b740c.h5;49;0.015602653846144676;0.00844330716389507
home228_2_gas_value_Text_pressure_wind_x_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\a2864f67ee3f160b376b347b394166fa.h5;29;0.0417686328291893;0.03661612313992845
home228_2_gas_value_Text_pressure_wind_x_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\6e1f3a068013382692c3012d26612efb.h5;21;0.10263463109731674;0.08199431351818232
home228_2_hum_value_gas_value_Text_pressure_wind_x_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\85b17cb5dd893b58dfca5ab3d9eeb34e.h5;32;0.03985767066478729;0.024317810879046994
home228_2_hum_value_gas_value_Text_pressure_wind_x_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\2ba68e2252e0c75d0887a903af9b5789.h5;22;0.04519137740135193;0.028706047993327433
home228_2_hum_value_gas_value_Text_pressure_wind_x_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\a894d693f5a21e86e0f5520ab75f4f20.h5;20;0.06815898418426514;0.07241808837903581
home228_2_hum_value_gas_value_Text_pressure_wind_x_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\10896a9da1ff90219c2a6249f3a00059.h5;20;0.06462258100509644;0.047374605160222946
home242_2_gas_value_Text_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\e7638aaa7a5f8e714ce755d302e9edaa.h5;28;0.0575486496090889;0.060700580550543615
home242_2_gas_value_Text_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\e481ce607fa38d1a23390867e05bd2ee.h5;17;0.0652148649096489;0.07539300341551122
home242_2_gas_value_Text_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\03f5455ae9dfdbcbf28164b3a76c3643.h5;30;0.034424737095832825;0.04268776794130771
home242_2_gas_value_Text_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\447ae1b040ed6e5a8a8f9bf8c9830dfb.h5;46;0.03558531403541565;0.04463013770936001
home242_2_hum_value_gas_value_Text_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\ca196c79ef4998abc1a072230b938bff.h5;22;0.0692354366183281;0.07217270969055099
home242_2_hum_value_gas_value_Text_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\dae7fb265d0a98bb716e01d31f5916f1.h5;31;0.05281627178192139;0.04600420833005076
home242_2_hum_value_gas_value_Text_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\43381601a052f5268bbbf8f810406bee.h5;21;0.06123216822743416;0.06492390120364577
home242_2_hum_value_gas_value_Text_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\f82b3f99fdecc96ad2f72e035832b8d8.h5;45;0.03226129710674286;0.03773164568180038
home242_2_gas_value_Text_pressure_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\e1dbbbe9e344b7743d06ef94932772de.h5;23;0.07755159586668015;0.07370116488803126
home242_2_gas_value_Text_pressure_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\6c0619c161c3f8e4754fbdbeeaa58eaa.h5;26;0.042791977524757385;0.03777045040513057
home242_2_gas_value_Text_pressure_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\753db918383ce818d595d92aebd1138e.h5;38;0.044070035219192505;0.03856954768538061
home242_2_gas_value_Text_pressure_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\67fee2fb06126f047bb8743fe9e838e1.h5;42;0.030218396335840225;0.025543294686267877
home242_2_gas_value_Text_wind_x_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\314ef5d039de04e18729d34585cbc676.h5;22;0.08157385140657425;0.08431955158568158
home242_2_gas_value_Text_wind_x_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\1be583edb0b7f33eaa6245b4678827dd.h5;32;0.04210549220442772;0.03357638794337929
home242_2_gas_value_Text_wind_x_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\988f458c8935945fe08675985376c757.h5;20;0.11859384924173355;0.10126969843991515
home242_2_gas_value_Text_wind_x_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\2bbbb79016d62dbb2e03bdd4a60c64a6.h5;28;0.04409428685903549;0.04810828679058727
home242_2_hum_value_gas_value_Text_pressure_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\2a3b2b9edacef116a713df09481bdf79.h5;23;0.1236281469464302;0.11451732476178282
home242_2_hum_value_gas_value_Text_pressure_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\257928d65fbbad5231cd15846536d13c.h5;25;0.040608275681734085;0.035901347565889224
home242_2_hum_value_gas_value_Text_pressure_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\8008e9ddb4275ea5079543399b24cc48.h5;39;0.047628406435251236;0.05089217435462334
home242_2_hum_value_gas_value_Text_pressure_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\1c679722ddebf90a14b808b8867e131c.h5;21;0.06140626594424248;0.05294784529988947
home242_2_hum_value_gas_value_Text_wind_x_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\273a943e6ca449ecb5087ee04d8906b1.h5;23;0.053761035203933716;0.0534292160516335
home242_2_hum_value_gas_value_Text_wind_x_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\d87695f624e26d941270940626c59204.h5;34;0.04050426557660103;0.032454708767969465
home242_2_hum_value_gas_value_Text_wind_x_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\4416fe870fda67dbc3b067d2f0241bf8.h5;24;0.07354908436536789;0.09375527655908025
home242_2_hum_value_gas_value_Text_wind_x_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\eef325ed39c1a9a5987aad3d70ad0e9f.h5;55;0.03206534683704376;0.02799308427211192
home242_2_gas_value_Text_pressure_wind_x_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\6b31d33f5ad9f9ca9c07c5f3a890a998.h5;57;0.030596865341067314;0.025006406371474704
home242_2_gas_value_Text_pressure_wind_x_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\1ee6ac868c33ed129d0eae7108957406.h5;37;0.04189353808760643;0.04132037376292003
home242_2_gas_value_Text_pressure_wind_x_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\bd049c266f44e012996142f119c8c448.h5;20;0.1028316542506218;0.09731781522661286
home242_2_gas_value_Text_pressure_wind_x_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\612009992622b718256cdd0924672e6c.h5;16;0.062461007386446;0.12235142018856308
home242_2_hum_value_gas_value_Text_pressure_wind_x_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\ce5f2d8b587bba575a0d08c8898d245b.h5;28;0.09134746342897415;0.09169070850554353
home242_2_hum_value_gas_value_Text_pressure_wind_x_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\4ea132482b7b2c030e48106908a4d63f.h5;31;0.05253522843122482;0.0485010209713592
home242_2_hum_value_gas_value_Text_pressure_wind_x_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\40e2baf8f31f860d0ec88860386c3891.h5;40;0.03317701816558838;0.03126634076953382
home242_2_hum_value_gas_value_Text_pressure_wind_x_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\b6532abc4b61c695252a7f05b711e87a.h5;22;0.08193731307983398;0.07136679544458015
home249_2_gas_value_Text_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\a5b293550383917f083a0d7425477db1.h5;43;0.04732031747698784;0.04319216046707745
home249_2_gas_value_Text_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\ad819ee8adead247401f08e0683b31c6.h5;31;0.04428144171833992;0.035515525041449315
home249_2_gas_value_Text_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\9eb1e134438082da72938d5050a56d3a.h5;24;0.0945146232843399;0.11672987077480716
home249_2_gas_value_Text_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\30e0389ff26e47a137fd18b892d2da51.h5;48;0.04589330404996872;0.034030872681308444
home249_2_hum_value_gas_value_Text_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\aa41b5dece2d5749dd7a6cd63fcbd4dc.h5;69;0.05269379913806915;0.04865402837127025
home249_2_hum_value_gas_value_Text_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\3604a2fbabaa0e5aa9752d140caa9b36.h5;23;0.10070712119340897;0.06713357638795114
home249_2_hum_value_gas_value_Text_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\ac9a726e215d789adac57ae2f718ce7c.h5;22;0.15050609409809113;0.19598330861971053
home249_2_hum_value_gas_value_Text_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\50b88c81ab1948c829cb8fc0d0bd9990.h5;49;0.039135243743658066;0.03014140658193305
home249_2_gas_value_Text_pressure_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\59bdfe9414b524c75a539d4be77de801.h5;56;0.03807726874947548;0.028271728807268904
home249_2_gas_value_Text_pressure_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\8b24b62b83bab8152d9bc9311d942d6c.h5;29;0.04414371773600578;0.03852022301121958
home249_2_gas_value_Text_pressure_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\7a8ba480781d1aa3fa0570c07706ffc9.h5;38;0.05792620778083801;0.05251234123431576
home249_2_gas_value_Text_pressure_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\bc0f10d6851ccfa1a27ff9baf3e4f8a3.h5;48;0.03788355737924576;0.02503666487282746
home249_2_gas_value_Text_wind_x_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\59ede4dd461acff756f8dcbe767a0c08.h5;39;0.052755989134311676;0.03707513555649918
home249_2_gas_value_Text_wind_x_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\5f2d6935c1e659e8bb763d0cc648f07f.h5;30;0.04739793390035629;0.03143165104615408
home249_2_gas_value_Text_wind_x_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\85e6572e16438722c973bf56724d8163.h5;35;0.052027519792318344;0.05439185731931899
home249_2_gas_value_Text_wind_x_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\1f34011d3ba1c26afd427880d06070f1.h5;46;0.03783918917179108;0.03225550930001594
home249_2_hum_value_gas_value_Text_pressure_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\3ef406b9f8d4cf51c581d732dcf6b3f6.h5;52;0.051151342689991;0.04368080774289139
home249_2_hum_value_gas_value_Text_pressure_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\9622a393b1b2e35d453d8934239dce3b.h5;53;0.04456367343664169;0.03471495090975843
home249_2_hum_value_gas_value_Text_pressure_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\95cb22e0b2364e17451205d208cbcb8a.h5;59;0.04551643505692482;0.045494978353769075
home249_2_hum_value_gas_value_Text_pressure_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\fab2968f35ac744b44a58762ec13471f.h5;49;0.03915366157889366;0.02911531750487369
home249_2_hum_value_gas_value_Text_wind_x_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\b96933c50a89f55dae921d6c32495514.h5;65;0.038873400539159775;0.03378327616299048
home249_2_hum_value_gas_value_Text_wind_x_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\c293f77e6934c61c7443add71c44db6d.h5;21;0.09377416968345642;0.09782696691262176
home249_2_hum_value_gas_value_Text_wind_x_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\4e7c37d59e0c7e8c9a383718809c9107.h5;25;0.13947793841362;0.21416813214712066
home249_2_hum_value_gas_value_Text_wind_x_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\c983c5ec4df51c535a1da39e577bfc1d.h5;28;0.06486985832452774;0.06752049663380215
home249_2_gas_value_Text_pressure_wind_x_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\f2082602b4077a62b8320034848e2653.h5;50;0.05835723504424095;0.05308879683986289
home249_2_gas_value_Text_pressure_wind_x_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\86e313c58042014ef2b9e0a698a08d5b.h5;30;0.04504851996898651;0.031445461418487954
home249_2_gas_value_Text_pressure_wind_x_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\2181b057043110bb830d2af922bb633f.h5;23;0.13822242617607117;0.17075056123582516
home249_2_gas_value_Text_pressure_wind_x_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\d26b41828a586bfa299514cfb0c5c895.h5;48;0.03720720112323761;0.029530935813213255
home249_2_hum_value_gas_value_Text_pressure_wind_x_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\4ecc8106608fee0087481a9d0cb51c7a.h5;45;0.051605191081762314;0.036017639059151556
home249_2_hum_value_gas_value_Text_pressure_wind_x_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\8366261ef02b43fd658e653d973b4c0f.h5;30;0.04034119099378586;0.03130921003800121
home249_2_hum_value_gas_value_Text_pressure_wind_x_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\c0b7eabc91519ed0dc74ccc6801a1e22.h5;39;0.04021606221795082;0.039952067327720234
home249_2_hum_value_gas_value_Text_pressure_wind_x_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\3bb301deee9281b8d0f6fe085cd8c1ea.h5;50;0.03831065446138382;0.02718321423520675
home255_2_gas_value_Text_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\48d9b738e0a2d9e06e6b9c01be77a601.h5;31;0.07128101587295532;0.06302986087244042
home255_2_gas_value_Text_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\df146c8452642362853dda7da5d0b14b.h5;52;0.016037531197071075;0.014432640589011739
home255_2_gas_value_Text_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\99fa32b6ae35b407708d98dd00d0d709.h5;29;0.09359756857156754;0.12911184766440884
home255_2_gas_value_Text_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\8380fcc8c4264e45e1f0a9249c74f02d.h5;25;0.05259935185313225;0.06943658814510896
home255_2_hum_value_gas_value_Text_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\381f3cb62132329d0532d779e9dd4e51.h5;61;0.016854580491781235;0.011234862984186725
home255_2_hum_value_gas_value_Text_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\579869c34a0442a227a446e0cfb4b904.h5;24;0.023186536505818367;0.02827178661358478
home255_2_hum_value_gas_value_Text_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\92f09a6939dd339bb57712c687625ad6.h5;11;0.5536185503005981;0.555532611049274
home255_2_hum_value_gas_value_Text_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\63087b475f44fceab723844008b78ea5.h5;21;0.19345708191394806;0.26621075711167874
home255_2_gas_value_Text_pressure_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\d2296522f4bb7c72dcb8b7f95670e4a6.h5;11;0.32117024064064026;0.31307968914172435
home255_2_gas_value_Text_pressure_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\37543a017ce349ac6397088dab59d2db.h5;23;0.08284901082515717;0.12815198105376566
home255_2_gas_value_Text_pressure_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\f489209f3eaf6f1a200d1f99f1d3d947.h5;37;0.03898543864488602;0.04150886644506008
home255_2_gas_value_Text_pressure_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\4002ccc594cef8b2542c92e20f40de2b.h5;21;0.21259745955467224;0.28295304628840146
home255_2_gas_value_Text_wind_x_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\88fef99ec8628c1680bbb15cad70e340.h5;39;0.033087149262428284;0.040482537754476126
home255_2_gas_value_Text_wind_x_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\f6de9c2b2bcca9c7945300f845b7265b.h5;20;0.06391163170337677;0.07730568559634092
home255_2_gas_value_Text_wind_x_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\ab1ad3567f2b52fe849c5bc67c9a471a.h5;39;0.05030440539121628;0.051801812749407226
home255_2_gas_value_Text_wind_x_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\e691c46f124de218470b44147517975f.h5;20;0.1053771898150444;0.1365625807261912
home255_2_hum_value_gas_value_Text_pressure_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\e87ddf4591d2f360ad609d49ad96655c.h5;11;0.4998880922794342;0.6601645729969259
home255_2_hum_value_gas_value_Text_pressure_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\882366776fcd412193f261438f5c880b.h5;23;0.04392979294061661;0.047642133109900085
home255_2_hum_value_gas_value_Text_pressure_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\2240d57172828a3a93426b963783b4fb.h5;22;0.1144508346915245;0.13181982616849353
home255_2_hum_value_gas_value_Text_pressure_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\ec6e2d6379af6f9ef122143234b189af.h5;22;0.14414773881435394;0.19423318755608726
home255_2_hum_value_gas_value_Text_wind_x_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\888fc0f7a3f53927d703f62b6ff9beb2.h5;11;0.8162552714347839;0.8026946648278174
home255_2_hum_value_gas_value_Text_wind_x_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\8e629565d7e585f0e25602562d3f0953.h5;35;0.023101525381207466;0.019789894652121144
home255_2_hum_value_gas_value_Text_wind_x_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\dff93dd8be2874d4bb3d2d3f58a36a04.h5;31;0.08796066045761108;0.10895961901233797
home255_2_hum_value_gas_value_Text_wind_x_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\f9c3aed96a71160f700bd17c5ac3963b.h5;22;0.12263365089893341;0.1522710646577857
home255_2_gas_value_Text_pressure_wind_x_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\5bcdf6562174212c500634f8d2926718.h5;74;0.018551599234342575;0.018908554185725075
home255_2_gas_value_Text_pressure_wind_x_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\7228065f0a678df65e33a770437b7141.h5;23;0.08846842497587204;0.09106956729847297
home255_2_gas_value_Text_pressure_wind_x_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\976c04b9c3375ce0f6cc0a6f6fecd45f.h5;11;0.3891553580760956;0.41925136528711665
home255_2_gas_value_Text_pressure_wind_x_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\5a639fed55189f8abc841b833f1a4803.h5;21;0.14909231662750244;0.19711250423979604
home255_2_hum_value_gas_value_Text_pressure_wind_x_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\4aacbcf05acd2802bd7418f472862156.h5;11;0.6233809590339661;0.8244816083415313
home255_2_hum_value_gas_value_Text_pressure_wind_x_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\eb8bb045d2b2693d73749068bab6bf85.h5;22;0.0702628567814827;0.08475923349456818
home255_2_hum_value_gas_value_Text_pressure_wind_x_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\0096387617b4a2f43bdf3b5206f0c9ca.h5;11;0.5892593860626221;0.6308260928107002
home255_2_hum_value_gas_value_Text_pressure_wind_x_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\314d33636850b1622b052ad9653a5bc3.h5;35;0.030417338013648987;0.025019448071122122
home266_2_gas_value_Text_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\fa88bc5888536d7c8ea8966de8885e0e.h5;33;0.024781053885817528;0.0413316240970639
home266_2_gas_value_Text_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\8a398ed4298a12f28d193f99e4e07347.h5;32;0.08558141440153122;0.07887450628088173
home266_2_gas_value_Text_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\be42f6e43570b323f618af2193bb125d.h5;20;0.11305078864097595;0.0716708303628172
home266_2_gas_value_Text_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\9394673590ad8b61a9b9daa250a2bbb5.h5;29;0.01125827245414257;0.009131772894458006
home266_2_hum_value_gas_value_Text_3_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\02ad92e9f2c75c9baee7b3bb629fef0c.h5;23;0.04539217799901962;0.034433716362105744
home266_2_hum_value_gas_value_Text_3_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\b69de52410f130007d705f19d98d7b12.h5;33;0.009877264499664307;0.011539670193090915
home266_2_hum_value_gas_value_Text_4_128_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\cbbf421f9463528b2b3c834d21f26da0.h5;41;0.018861938267946243;0.008971790914806654
home266_2_hum_value_gas_value_Text_4_256_0.2;C:\Users\a.lance\PycharmProjects\UA3412_\Models\DNN\models\34178ad30122224c81233541e8b7a9e2.h5;29;0.00984067004173994;0.00961350890928532
